"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"2388","''",333304,0.245370722972,0,"'ARFEU2G1187FB54B2F'",NA,"''",NA,"'425cec98-c712-4975-9915-b23dfa75b85d'","'Tel Basta'",-1,"''",0,0,"'Lickerish'",450834,NA,"'SOLZCDF12AB017DF6B'","""I'mPouredOutLikeWater""",5007049
"2389","''",12809,0.684894722924,0.511526435079,"'ARHPPJK1187B9AC897'",NA,"'Glasgow, Scotland'",NA,"'e6f8912b-7df9-4aae-b551-2cd03dc29588'","'Teenage Fanclub'",19870,"''",0,0,"'Howdy!'",278726,0.672072976409,"'SOZMVGJ12A8AE4565D'","'The Sun Shines From You'",3103832
"2390","''",4296,0.53565546651,0.35690412678,"'ARWXJTT1187FB509FD'",53.95333,"'York'",-1.08342,"'f2f56c57-1e14-4b48-a7f7-cf558fa51226'","'Epidemic'",-1,"''",0,0,"'Epidemic'",759579,NA,"'SOWPNGV12AB0189556'","'Catalyst (LP Version)'",8409935
"2391","''",52701,0.633932725779,0.416529399637,"'ARB4ZRM1187B993147'",NA,"''",NA,"'5074ddf4-3d57-49d9-a0b8-c36afe60a475'","'Dark Fortress'",136029,"''",0,0,"'Séance'",734782,0.709909937453,"'SOCFKOX12A67ADAE95'","'Ghastly Indoctrination'",8139756
"2392","''",174717,0.450743177522,0.331214989792,"'AR1DGSO1187FB59B15'",NA,"''",NA,"'fe4e71a9-ddb9-47b5-9e2e-ec53862a91c6'","'Eddie Turner'",-1,"''",0,0,"'Rise'",227650,0.531722098421,"'SOYMQXY12A6D4FC5BD'","'Rise'",2488085
"2393","''",167867,0.561589945857,0.420570307208,"'AR2PT4M1187FB55B1A'",NA,"''",NA,"'d54ea4a6-0b9c-4e47-bed0-289ae9ff4037'","'Los Chichos'",1880,"''",0,0,"'Amor Y Ruleta'",221684,NA,"'SOLPJPM12A8C141BDE'","'Vuelve Junto A Mi'",2423622
"2394","''",133083,0.338370154526,0,"'ARJSGPI1241B9C8855'",NA,"''",NA,"''","'Birmingham Jubilee Singers'",75022,"''",0,0,"'Birmingham Jubilee Singers Vol. 2 (1927-1930)'",174801,NA,"'SOELPYX12A8C141731'","'Toot Toot Dixie Bound'",1875714
"2395","''",34818,0.394138539846,0.291539727089,"'ARQGYP71187FB44566'",34.31109,"'Mineola, AR'",-94.02978,"'0b8f67b3-b1d8-4d7a-8317-9d2e7e1cb277'","'Jimmy Wakely'",156926,"''",0,0,"'Vintage Collections'",816250,0,"'SOYBKEI12AB018884E'","'Midnight Wind'",9019358
"2396","''",52041,0.506976844245,0.414196481407,"'ARDIKTV11F43A69FA4'",NA,"''",NA,"'698e8ecf-2fb1-4e87-92d5-0aede61431e5'","'Deodato'",5199,"''",0,0,"'Night Cruiser'",203257,0.494489517502,"'SOGJQKY12A58A77A8D'","'Night Cruiser (Album Version)'",2208025
"2397","''",432935,0.535292735512,0.385470550556,"'ARKFYS91187B98E58F'",NA,"''",NA,"'79c403f9-5467-4f23-8426-9ca3fc60a115'","'Jeff & Sheri Easter'",63801,"''",0,0,"'By Request'",581894,NA,"'SOQZOSE12AB01898B0'","'There Is a Way'",6453506
"2398","''",192150,0.624573379079,0.438701670045,"'AR32JLC1187B9946AF'",NA,"''",NA,"'6c7aac91-d780-4c24-9700-590c69f1c8f9'","'X-Raided'",-1,"''",0,0,"'The Unforgiven Vol. 2.5'",780902,NA,"'SOTLUIS12AC468BB74'","'Assisted Suicide 2.5'",8640723
"2399","''",20088,0.372221926549,0.352563985297,"'ARNNC731187FB55D14'",NA,"''",NA,"'5fc5872b-9e4f-4bc5-9bcb-fc6152f4dfda'","'Kary Ng'",71182,"''",0,0,"'Lian Ai Tian Cai'",165397,NA,"'SOKFNSF12A8C13C425'","'Lian Ai Tian Chi'",1751728
"2400","''",16825,0.528736353332,0.321366996762,"'AR2BBHS1187FB4AE06'",NA,"''",NA,"'43988f1b-d49c-4959-a80f-83ded3a321d6'","'Jeff Beck Group'",12660,"''",0,0,"'Original Album Classics'",280787,0.347592850775,"'SOCONYN12A8AE48117'","'Ice Cream Cakes'",3134234
"2401","''",555550,0.470753931573,0.343617265985,"'ARXK4ZA1187B99753A'",43.8814,"'Viareggio, Italy'",10.23522,"'0e3c2b03-9821-4a8c-bb70-1f23b42f42e0'","'Malina'",-1,"''",0,0,"'Malina.Org.azm.ru'",743937,0,"'SOXODWS12AC4689066'","'Shagi po bitomu steklu'",8235229
"2402","''",54224,0.56674796808,0.312220843253,"'ARX99U51187B991481'",NA,"''",NA,"'e147a81c-ce9a-4fa7-b724-bab5772cabf1'","'Mista'",-1,"''",0,0,"'Mista'",610224,NA,"'SOQOPEK12A8C140F49'","'If My Baby (LP Version)'",6783098
"2403","''",181253,0.579137535475,0.407924700827,"'ARB9WJ11187B98BF17'",42.08317,"'Brockton, MA'",-71.01724,"'e7b84164-e855-40dc-8ee6-27cf6b6cacc4'","'Steve Smith'",-1,"''",0,0,"'This Town'",547284,0.229144103717,"'SOHWKRB12AB017EB39'","'Better Off That Way'",6050722
"2404","''",7591,0.606975737219,0.386289651246,"'ARIRD6J1187FB5A98C'",18.01571,"'Kingston, Jamaica'",-76.79731,"'01d336ae-7f79-496d-94f9-211b57517b17'","'Sugar Minott'",85496,"''",0,0,"'Dance Hall Showcase Vol. II'",203410,0.372530039366,"'SOENTVS12A8C136556'","'Informer'",2209300
"2405","''",81100,0.631630608053,0.373621212395,"'ARI3W3K1187FB49E6F'",NA,"''",NA,"'c9073012-4547-4a72-8963-738d9f8503cc'","'Cedric Gervais Featuring Caroline'",-1,"''",0,0,"'Spirit in My Life'",162230,NA,"'SODFRDR12A8C13CAE4'","""SpiritinMyLife(Earnshaw'sInstrumental)""",1718684
"2406","''",19076,0.416147176425,0.28744675323,"'ARI945I1187FB4CC22'",NA,"''",NA,"'f5014b80-cded-427a-bac8-0ad161949df2'","'The King Sisters & Alvino Rey'",66797,"''",0,0,"'In The Mood'",225158,NA,"'SOPMAQD12A8C141E57'","'The Army Air Corps'",2463233
"2407","''",16794,0.627361447085,0.406642648699,"'AR6UVLC1187B9B4D4C'",42.33168,"'Detroit, MI'",-83.04792,"'2c16cb3f-e85f-4158-889f-ffc038f5792d'","'Suzi Quatro'",32562,"''",0,0,"'The Wild One - The Greatest Hits'",23967,0.637783285652,"'SOEGATN12A6D4F73B9'","""Mama'sBoy""",250811
"2408","''",14016,0.563922088486,0.292319515413,"'AR3OYPP1187B9952E3'",53.34376,"'Dublin, Ireland'",-6.24953,"'838b705b-2389-4de4-83a9-f5e970b2a7ef'","'Humanzi'",-1,"''",0,0,"'Diet Pills & Magazines'",38027,NA,"'SONMIAH12A6D4F73C1'","'Anxiety'",406529
"2409","''",331722,0.0615124944127,0.203607934358,"'ARTTIRC12086C121DC'",NA,"''",NA,"'9b0778d6-6137-40b7-9a2b-2a45dcd07e0f'","'Gene Latter'",167096,"''",0,0,"'Groove It'",448201,NA,"'SOBCOUT12A58A7A52A'","'Groove It'",4973698
"2410","''",19378,0.429693691028,0.39046557975,"'AR7SVRP1187FB55875'",NA,"''",NA,"'5ccd3ed0-9a0e-412e-93b4-9ad5dd151547'","'Billy May & His Orchestra'",-1,"''",0,0,"'All Of Me'",196566,0,"'SOXAUES12A8C133821'","'Tenderly'",2136616
"2411","''",1246,0.845768866449,0.788805935162,"'ARF2EHS1187B994F4E'",36.16778,"'Nashville, Tennessee'",-86.77836,"'6ffb8ea9-2370-44d8-b678-e9237bbd347b'","'Kings Of Leon'",1858,"''",0,0,"'Youth & Young Manhood'",429695,0.9102250755,"'SOPWKOX12A8C139D43'","'Genius'",4794189
"2412","''",11144,0.632852016575,0.411797826815,"'ARS8KBY1187FB4BC7E'",39.95227,"'Philadelphia, PA'",-75.16237,"'9034f787-3e79-44fe-89c1-8a082d556eec'","'Kurupt_ Rosco_ Jayo Felony & 40 Glocc'",2629,"''",0,0,"'Kalifornia Love'",120256,NA,"'SOOKZLP12A8C13F561'","'She Flock To Me'",1258958
"2413","''",21195,0.413959941743,0.316549460326,"'AR3U3G01187FB58BA7'",NA,"''",NA,"'48aed1b2-d62a-4037-be72-f16e4262519a'","'Christie Hennessy'",-1,"''",0,0,"'The Platinum Collection'",67443,NA,"'SOGHGOM12A67ADC18F'","'Roll Back The Clouds'",704360
"2414","''",185262,0.520933079331,0.206020371985,"'AR695PK1187B996E35'",54.6904,"'West Hartlepool, England'",-1.2323,"'6e82e5d9-c7ae-4de1-8691-be6e870b294c'","'The Jeremy Spencer Band'",-1,"''",0,0,"'Flee'",146604,0.26465165839,"'SONLIAJ12A8C133459'","""Travellin'(AlbumVersion)""",1528403
"2415","''",14590,0.732603394424,0.497050958692,"'ARLR9U31187B9A71AD'",42.32807,"'Ann Arbor, MI'",-83.7336,"'794c6bf2-3241-416f-9b8f-24e2d84a1c4b'","'The Stooges'",5515,"''",0,0,"'1970: The Complete Fun House Sessions'",65428,NA,"'SOWNJJD12A6D4F9E34'","'Studio Dialogue (#19)'",682249
"2416","''",356925,0.484463044052,0.342537003163,"'AR126G61187B9B88A6'",NA,"''",NA,"'7ede4a5c-b55d-48d4-bf5a-55ced3597ae8'","'Candy Lo'",174198,"''",0,0,"'Miao......'",552858,NA,"'SOEMYLB12AB0182CFA'","'Ji Nian Pin'",6113251
"2417","''",56379,0.559317502412,0.437001918653,"'ARDK87R1187B98D51C'",NA,"'San Francisco, CA'",NA,"'c826bda4-4f4f-4746-81ba-5f66ac9c95e5'","""Flamin'Groovies""",40420,"''",0,0,"'Teenage Head'",302022,0.661651390726,"'SOHANQX12A8C13C2C4'","'Evil Hearted Ada'",3412798
"2418","''",31296,0.416141022469,0.331090126339,"'ARSDSMG1187B98CB59'",40.71455,"'New York, NY'",-74.00712,"'0e04e04c-bdfe-4a0e-a311-a2190bd6d72c'","'Eddie Cantor'",18554,"''",0,0,"'All Time Greats'",563109,0.212045405484,"'SOVAIXW12AB0184398'","""That'sTheKindOfBabyForMe""",6232885
"2419","''",172632,0.310776523276,0.22842866681,"'ARPB4TX1187B98DDEA'",NA,"''",NA,"'8b198672-7752-4b5f-9f7e-383852082581'","'Marga Gomez'",-1,"''",0,0,"'Hung Like A Fly'",225440,NA,"'SOHLAYJ12A58A7EC8D'","'Introduction'",2466102
"2420","''",20042,0.466426999952,0.351489632471,"'ARXKXC71187B99AA0E'",NA,"''",NA,"'baf3ec10-b10a-46fa-bffc-550ea1220b14'","'Roberto Roena'",56309,"''",0,0,"'Apollo Sound V'",731981,0,"'SOMNUEC12A8C13D9D3'","'Oriza Eh'",8109172
"2421","''",88647,0.592494980056,0.350628946897,"'AR1VCLT1187FB4C8AC'",NA,"''",NA,"'30e1fa3d-f70f-434e-9ad0-110d077fce02'","'Tum Tum [DJ Drop Mix]'",-1,"''",0,0,"'The Definition Of A ZillaNaire [DJ Drop Mix]'",722155,NA,"'SODKEQI12AB018D636'","""DefinitionOfAZilla'Naire""",8004999
"2422","''",300361,0.501565375185,0.315795679708,"'ARW1DRV1187FB40261'",NA,"''",NA,"'ad0a0af5-be4d-4302-84af-4e69bf91b201'","'Rocio Jurado'",4567,"''",0,0,"'15 Exitos Originales Con Rocio Jurado'",418177,NA,"'SOANHCK12AB0182623'","'Mi Amante Amigo'",4661006
"2423","''",540911,0.495112229045,0.249061810241,"'ARZMFXN11F50C476D0'",NA,"''",NA,"''","'Salieri'",-1,"''",0,0,"'Electric Doorbells'",725807,NA,"'SOCTYAI12AB018E0DA'","""Noweverybody'sgone""",8043128
"2424","''",309398,0.495009787504,0.388669901023,"'ARYQ8281187FB58C34'",47.49852,"'Winterthur, Switzerland'",8.73299,"'e2f5e854-c857-4480-b678-ebce73c12ae6'","'Royal S'",-1,"''",0,0,"'Attitude Identitaire'",365859,NA,"'SOHIHOQ12AB018A613'","'I.A.I'",4073864
"2425","''",17442,0.42288755669,0.29624881058,"'AR9E43L1187FB566FA'",NA,"''",NA,"'27c24ef3-a0c6-41d3-b704-21bbe769e744'","'Steve Chou'",128703,"''",0,0,"'Happy Etude'",337123,NA,"'SOGWIBP12AB017E424'","'Yang Guang He Xu'",3774038
"2426","''",144534,0.559278494224,0.432011946858,"'ARVJ0JK1187B98C9C0'",NA,"''",NA,"'cd07140b-1bbf-4fab-baad-881c1637a9ee'","'The Brooklyn Tabernacle Choir'",18351,"''",0,0,"'Praise Him...Live!'",341940,0,"'SOKHLYR12AF72A2F91'","'Everything I Desire'",3826835
"2427","''",72456,0.632856418729,0.428980521439,"'ARQ0BZY1187B99F093'",NA,"'Columbus, OH'",NA,"'901502fb-3759-47c2-afac-064cacb8d8a1'","'Everyday Sunday'",38266,"''",0,0,"'Wake Up! Wake Up!'",92631,0.601402938946,"'SOQSSFX12A8C13424A'","'Wake Up! Wake Up! (Wake Up! Wake Up! Album Version)'",981744
"2428","''",4117,0.741132801808,0.542533993163,"'ARG3UX61187B9AC05A'",NA,"''",NA,"'4c01333f-e8e8-43bd-9923-8de83ef6f63d'","'D.O.W.N.'",30553,"''",0,0,"'Southern Slang (Chopped & Screwed)'",207670,NA,"'SOKVBVL12A8C13908F'","""IDon'tGiveAF**K""",2252343
"2429","''",14520,0.556083172771,0.421448617933,"'ARKJHKX1187FB5AEE5'",NA,"'Lafayette, LA'",NA,"'ca2b920b-702a-4c4a-9e22-a07e052b4fd8'","'Buckwheat Zydeco'",-1,"''",0,0,"'Best Of/20th Century'",481828,0.496175335673,"'SOVCZBS12A8C1354F1'","'Hot Tamale Baby'",5341282
"2430","''",3367,0.580798777682,0.38934175191,"'ARMWZF41187FB387F9'",NA,"'Sledge, MS'",NA,"'1c1de177-984d-4208-9177-ca94f8776a39'","'Charley Pride'",13330,"''",0,0,"'Super Hits'",295070,0.55809476314,"'SOVQONJ12A8C139C4B'","'Let The Chips Fall'",3331202
"2431","''",249837,0.578998679186,0.390828595508,"'ARIK8T31187B9A4D4F'",NA,"''",NA,"'a4d12e02-1150-4a60-82e9-2692a7cfcda2'","'Louis Prima & Keely Smith'",72960,"''",0,0,"'The Vegas Years'",321474,NA,"'SOPOKQJ12AAA8C650E'","""WhenYou'reSmiling-SheikOfAraby""",3621925
"2432","''",14723,0.495502207103,0.322482577876,"'ARP06GY1187B98B0F0'",42.33168,"'Detroit USA'",-83.04792,"'106e0414-95a7-45e9-8176-bbc938deed68'","'Yami Bolo'",-1,"''",0,0,"'Reggae Superstars 9 & 10'",600650,0.23677161144,"'SOXAAEC12AC90710AE'","'The Wonders'",6667087
"2433","''",60926,0.887867146306,0.596350337639,"'ARDQ9AP1187B9BA3F6'",42.31256,"'Boston, MA'",-71.08868,"'8295ee00-0096-461d-95c7-c2263d2a4c6d'","'Killswitch Engage'",-1,"''",0,0,"'Killswitch Engage [Special Edition]'",502757,0.604788515719,"'SOHGMJH12AB0187130'","'In A Dead World (Album Version)'",5563268
"2434","''",391551,0.386383775024,0.256350362904,"'AR2PNSZ1187B9AF0A4'",NA,"''",NA,"'8e794a58-b27f-4aac-b306-41304f61db2c'","'Pardesi'",-1,"''",0,0,"'Balle! Balle! Sounds of Bhangra'",742576,NA,"'SOPBQJF12AC468A49A'","'Dama Dam Mast Kalander'",8221319
"2435","''",16859,0.516873683434,0.310600343688,"'AR4GP451187FB3F2BB'",NA,"''",NA,"'771bd654-80dd-44a0-bb77-5e09947c9082'","'Andy Griffith'",20761,"''",0,0,"'The Christmas Guest'",154924,0,"'SOZEERF12A58A7C6F6'","'Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version)'",1620928
"2436","''",58211,0.487066036837,0.366389370705,"'ARJ0FG21187B99F7C4'",NA,"''",NA,"'468569a5-0b41-4864-901a-cf101b6f5a29'","'Crazy Girl'",-1,"''",0,0,"'Get Picked Up'",635170,0,"'SOJGNFC12AB017DAB8'","'Get Picked Up'",7051371
"2437","''",171024,0.652367864188,0.437964733142,"'ARVEJ9M1187FB4DC44'",NA,"''",NA,"'a9a7819b-8c6a-4b9a-a3e9-cad0471963df'","'Les Ogres De Barback'",-1,"''",0,0,"'Irfan_ le héros'",421962,0.437036204112,"'SOYRCTM12AB01860FA'","'Printemps'",4703073
"2438","''",2852,0.506126773892,0.350787890875,"'AR5GLIU1187FB4638A'",NA,"'Memphis, TN'",NA,"'a147eefb-0e07-432d-bd1f-8edf7679a7da'","'Memphis Jug Band'",21159,"''",0,0,"'The Best Of The Memphis Jug Band'",597112,NA,"'SOKJNHN12AC46888ED'","'Ambulance Man'",6626872
"2439","''",17871,0.498663648578,0.321882689946,"'AR6C8EJ1187FB3F473'",NA,"' Ubá, Minas Gerais'",NA,"'5c70dd66-e717-4ce3-8940-9a530f492383'","'Nelson Ned'",66900,"''",0,0,"'Canta Lo Mejor De Los Mejores'",150096,NA,"'SOIMTOV12A8C135A36'","'La Barca'",1563126
"2440","''",125936,0.385430251168,0.264368000414,"'ARXFY0N11C8A423D05'",NA,"''",NA,"'571e633f-20a8-4683-a768-4b9e059660d3'","'Juan Farcik'",96958,"''",0,0,"'Wet Memory'",330154,NA,"'SOJFQQD12AB018353A'","'Laziness'",3709569
"2441","''",23773,0.368134444886,0.313665816994,"'ARKA2YS1187B9A4060'",NA,"''",NA,"'9e4bf2a9-1971-42d2-8742-f9edb00501c2'","'Michèle Arnaud'",-1,"''",0,0,"""TheGreatestHitsfrom40'sand50's_Vol.40""",803687,NA,"'SOBZKOB12AB0185B85'","'Avec lui'",8885554
"2442","''",37424,0.528750060389,0.400221756399,"'AR49A9P1187FB3BBBF'",26.27249,"'Coral Springs, Florida'",-80.25306,"'4d4965c5-1717-468c-a99b-932eac623eba'","'Saigon Kick'",39156,"''",0,0,"'Live Around The World 1991 - 1996'",92091,0.3759843015,"'SOTAMUT12A8C13757E'","'ICU'",976499
"2443","''",361310,0.539156209732,0.360648924812,"'ARRS5961187B99F9DE'",NA,"''",NA,"'1201dd30-eef8-4982-b83d-81acffa31331'","'Nicho Hinojosa'",16562,"''",0,0,"'Nicho... En El Bar 2'",514617,0.562282077227,"'SOIMGHD12AB0187CD9'","'Tomame O Dejame'",5697850
"2444","''",8899,0.528308348622,0.512197243011,"'AR0JPOG1187FB37383'",NA,"'Japan'",NA,"'3fafb3eb-bd69-4463-b6aa-bf88472b6089'","'Lyrics Born'",-1,"''",0,0,"'Same !@#$ Different Day'",240644,0.425124658313,"'SOLXQSB12A8C133A2D'","'Over You (feat Joyo Velarde_ prod DJ Shadow)'",2625933
"2445","''",3380,0.565452291658,0.35241012681,"'ARVAE6W1187FB3CAF3'",NA,"''",NA,"'f115c91a-2f30-4c0a-a6ce-e67411f2247f'","'The Refreshments'",-1,"''",0,0,"'24-7'",686954,0.370025074483,"'SOLXOUI12AC468DBE2'","""MyGirlfriend'sFriend""",7624103
"2446","''",88,0.866519754051,0.766545450757,"'ARXPPEY1187FB51DF4'",NA,"''",NA,"'f27ec8db-af05-4f36-916e-3d57f91ecf5e'","'Michael Jackson'",1081,"''",0,0,"'Soulsation! The 25th Anniversary Collection'",76202,NA,"'SOHMIIR12A6D223C84'","'Just A Little Bit Of You'",793482
"2447","''",192150,0.624573379079,0.438701670045,"'AR32JLC1187B9946AF'",NA,"''",NA,"'6c7aac91-d780-4c24-9700-590c69f1c8f9'","'X-Raided'",-1,"''",0,0,"'X-Filez V.1: 24 Garden Blocc Classics'",816522,NA,"'SOAFKTW12AB018A7A2'","""Fuckin'WitaPsycho""",9021529
"2448","''",103309,0.381481861314,0.350213824944,"'ARSVRVA1187B99228A'",NA,"''",NA,"'cdd110d9-11b0-441f-a07b-301ca079cadb'","'The Nelons'",-1,"''",0,0,"""GladYou'reHere""",360295,NA,"'SOUCFFN12A58A7A5D5'","'Only A Look'",4014659
"2449","''",388422,0.582365878547,0.302855419522,"'ARGBGC71187FB3DD0B'",NA,"''",NA,"'4eb42e20-021e-40e3-897c-d0ae81d988fd'","'DJ Nasty'",-1,"''",0,0,"'Tha Remixes Vol. 2'",810158,NA,"'SOHNLOW12AB01867F8'","'Do It'",8959426
"2450","''",41558,0.899279599078,0.579441937886,"'AR1RMYB1187FB5A59E'",37.27188,"'California'",-119.27023,"'e3e0abcd-7671-4482-a9d8-462f5acc9be5'","'Incubus'",748,"''",0,0,"'Live in Malaysia 2004'",292235,0.709699289933,"'SOPAUNQ12A8C138555'","'Just A Phase'",3282125
"2451","''",10167,0.623823767852,0.441106359144,"'ARALUUG1187FB58696'",30.43883,"'Ponchatoula, LA'",-90.44116,"'710c7ffa-977e-4431-9f00-c8d4eddf6808'","'Irma Thomas'",6861,"''",0,0,"'Straight From The Soul'",43438,0.405115721691,"'SOIVAVN12A6D4F92D7'","""I'mGonnaCryTil'MyTearsRunDry""",463892
"2452","''",2799,0.391741394148,0.291264811753,"'ARUKJUP12086C14589'",NA,"''",NA,"'8a5f2736-bcde-4a2e-8d50-72631d66a7ef'","'Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski'",20111,"''",0,0,"'Massenet: Werther'",295123,NA,"'SOCXMKN12A8C13B075'","'Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!'",3351920
"2453","''",7536,0.732571744691,0.45798167407,"'ARNNQ9E1187FB3C82F'",NA,"''",NA,"'c8327cc0-54f3-424f-a68d-000ee7289a41'","'Sizzla'",34228,"''",0,0,"'Riddim Driven: Wanted'",463655,0,"'SOEHUEK12AB018471E'","'Love & Devotion'",5160320
"2454","''",4354,0.575674218481,0.36682078764,"'ARLTWXK1187FB5A3F8'",32.74863,"'Fort Worth, TX'",-97.32925,"'151231cb-fca6-42e0-976a-66b07193d657'","'King Curtis with Jack Dupree'",6550,"''",0,0,"'Blues At Montreux'",60485,NA,"'SODSHKO12A6D4FB716'","""Everything'sGonnaBeAlright(LiveVersion)""",628665
"2455","''",165141,0.558281487404,0.344181750447,"'ARIR1PS1187B9AFFFA'",34.05349,"'Los Angeles, CA'",-118.24532,"'921e7995-ab81-47dd-adf3-c8e012b31080'","'Omni'",-1,"''",0,0,"'It Is What It Is'",562080,NA,"'SOOKSDQ12AB0184DC3'","'It Is What It Is (feat. Anton X)'",6222131
"2456","''",1641,0.712675251311,0.563362693588,"'ARHTHC01187B9B6D2A'",NA,"'St. Louis, MO'",NA,"'f197a6e3-dc1a-4332-b9f6-fbf74eece637'","'Michael McDonald'",10813,"''",0,0,"""IfThat'sWhatItTakes""",762407,NA,"'SOQCWVH12AB0185DA5'","""Losin'End(LPVersion)""",8440208
"2457","''",12255,0.612858654108,0.360344685914,"'ARK7ZPW1187B99C170'",40.71455,"'New York, NY'",-74.00712,"'9dee40b2-25ad-404c-9c9a-139feffd4b57'","'Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call'",10820,"''",0,0,"'Verdi: Aida'",198389,NA,"'SOBOFKI12A8C134832'","""AttoQuarto:'LaFatalPietraSovraMeSiChiuse...'(Radames)(Verdi)""",2158524
"2458","''",172897,0.315579670392,0,"'AREW0021187B9AF8F9'",40.71455,"'NY - New York City'",-74.00712,"'74e3a88f-0470-4de6-b86a-e6a93f42a532'","'Giuseppi Logan'",-1,"''",0,0,"'The Giuseppi Logan Quintet'",786949,0,"'SOFLKBO12A8C14327A'","'Bop Moon'",8708667
"2459","''",380324,0.616566080659,0.448233202771,"'AR3O0021187B999BC8'",42.02534,"'Ames, IA'",-93.6202,"'e9be437a-960f-4dcd-8e62-097598d80bfd'","'Radio Moscow'",-1,"''",0,0,"'Brain Cycles'",515100,0.721199658391,"'SOVMXWO12AB0181DC9'","'Broke Down'",5696896
"2460","''",8122,0.594196619898,0.375914687587,"'ARW1DZQ1187B9A18E0'",NA,"''",NA,"'bba868d4-974d-4b3b-a09f-ceef888da5b8'","'Vusi Mahlasela'",17385,"''",0,0,"'Miyela Africa'",304110,0,"'SODGKWB12A8C13F612'","'Amdokwe'",3455689
"2461","''",119000,0.744891287171,0.449869233142,"'AR4W5GR1187FB51F7E'",NA,"''",NA,"'387d3712-60ae-464a-8784-1fd94034704a'","'Alacranes Musical'",-1,"''",0,0,"'Los Primeros Exitos Alacraneros'",153075,0,"'SOJUPRU12A58A7A5B6'","'Indita Mia (Album Version)'",1602457
"2462","''",4695,0.573612399375,0.37225120793,"'AR11NP91187B9901B4'",NA,"'New York City'",NA,"'4ee9f5ed-5f20-41a7-b467-72c79549a67d'","'The Roches'",-1,"''",0,0,"'The Roches'",760855,0,"'SODYLCG12AB018484B'","'Mr. Sellack (Album Version)'",8423467
"2463","''",19856,0.515044056409,0.316692161547,"'ARGNGRI11E2835D567'",NA,"''",NA,"'98024747-6524-4cbe-8802-5dd4f86d68fa'","'Tam Tam Go!'",81756,"''",0,0,"'The Platinum Collection'",286010,NA,"'SOJISLN12A8C135408'","'Hypnotise The Cat'",3197987
"2464","''",438569,0.414244229172,0.287370034592,"'AR5ZJLK1187B9B3A8E'",35.99527,"'Durham, NC'",-78.89601,"'e5fbd7a7-eaaa-49fa-8512-ac2d1b416011'","'John D. Loudermilk'",111807,"''",0,0,"'The Open Mind Of John D. Loudermilk'",589057,0,"'SOLENTG12AB018ADA3'","'Nassau Town'",6537044
"2465","''",69944,0.524834598856,0.380004667155,"'ARSYHZ21187B99F5F5'",NA,"''",NA,"'4eb33eb6-a027-4705-ab89-4723b1255d08'","'Tina Ann'",114363,"''",0,0,"'Situations'",90302,0,"'SOQJZSD12A58A7B143'","'Too Late (Orange Factory Extended Mix)'",954165
"2466","''",983,0.741518130043,0.520412110054,"'AR1ZKBE1187FB53629'",NA,"'D�orf, Germany'",NA,"'5700dcd4-c139-4f31-aa3e-6382b9af9032'","'Kraftwerk'",881,"''",0,0,"'The Mix (2009 Digital Remaster)'",622906,0.596027887795,"'SOXOUJH12A6D4FC39B'","'Pocket Calculator (2009 Digital Remaster)'",6915600
"2467","''",-1,0,0,"'ARMIQRB12298900AFB'",NA,"'Mexico'",NA,"''","'Conjunto Mar Azul'",-1,"''",0,0,"'Happy Boy'",646868,NA,"'SOUHNGJ12AB0182844'","'Dime'",7165957
"2468","''",477060,0.391108884632,0.240098405753,"'AR8BMEQ1187B9B4214'",38.2589,"'Missouri'",-92.43659,"'a506c0c1-a837-4c5c-8062-78063bb27542'","'Pumpkin Buzzard'",-1,"''",0,0,"'Perfect Dragon'",639908,NA,"'SOKXVOM12AB0182BED'","""TheBuzzard'sBackinTown(Live)""",7102127
"2469","''",37588,0.83059250647,0.639798164281,"'AR6J3X81187FB59A7B'",40.65507,"'Brooklyn, NY'",-73.94888,"'e8993e9d-9313-4447-ad23-791459a3790d'","'Margaret Becker'",4100,"''",0,0,"'Simple House'",278510,0.657700674314,"'SOEKCXN12A8C13FF8C'","'Look Me In The Eye'",3471878
"2470","''",516,0.674970293048,0.424953084113,"'ARZS5VW1187FB567E8'",NA,"''",NA,"'a7412cd0-e0b8-4fa1-8d24-75bb92a84946'","'William Orbit'",1695,"''",0,0,"'Strange Cargo III'",1224,NA,"'SOVKTLW12A6310E32D'","'Harry Flowers'",11242
"2471","''",18687,0.444677870583,0.333015301724,"'ARKON4P1187B98B291'",50.3758,"'Plymouth, Devon, England'",-4.13689,"'8615457f-5a4c-4946-980d-d2e9fe480f38'","'Ron Goodwin'",138080,"''",0,0,"'Battle Of Britain'",64157,0.212045405484,"'SOPHRUQ12A6D4FAE96'","'The Lull Before The Storm'",665066
"2472","''",60411,0.557094504715,0.415303642581,"'ARUTP601187FB388AC'",NA,"''",NA,"'8d05c917-cae7-43f1-9357-7a66c52a1921'","'The Elders'",50278,"''",0,0,"'Racing the Tide'",468713,0.445454525493,"'SOYHQFQ12AF72A1440'","'Gonna Take a Miracle'",5212743
