"","song.id","analysis.sample.rate","artist.7digitalid","artist.familiarity","artist.hotttnesss","artist.playmeid","danceability","duration","end.of.fade.in","energy","key","key.confidence","loudness","mode","mode.confidence","release.7digitalid","song.hotttnesss","start.of.fade.out","tempo","time.signature","time.signature.confidence","year"
"8453","TRITSLU128F4272B75",22050,6116,"0.5617448",0.4001077,14620,0,509.1522,6.211,0,3,0.506,-19.56,1,0.6,287048,0.3560643,505.382,81.716,4,0.655,0
"8454","TRITSSJ128F9339662",22050,21592,"0.35666144",0.28267854,-1,0,245.81178,0.978,0,5,0.167,-11.305,0,0.322,554090,0.3560643,236.426,90.549,4,0.675,0
"8455","TRITSCQ128F425E035",22050,116987,"0.29610306",0.12084676,148678,0,106.23955,0.357,0,8,0.415,-10.937,1,0.449,150239,0.3560643,102.058,129.773,4,0,0
"8456","TRITSSF128F92FF510",22050,266231,"0.53572065",0.32058325,-1,0,221.09995,0.333,0,0,0.035,-5.886,1,0.397,342443,0.3560643,208.927,120.046,4,0,0
"8457","TRITSUO128F42760F4",22050,10152,"0.5892597",0.3895898,12640,0,152.42404,0.543,0,11,0.26,-13.351,0,0.52,212249,0.3560643,141.253,166.615,1,0,0
"8458","TRITSVB128F92C4684",22050,32215,"0.6129531",0.45454192,-1,0,175.33342,0.45,0,9,0.768,-10.849,1,0.627,313240,0.5844371559,169.372,93.331,1,0,0
"8459","TRITSII128F424BF0B",22050,188322,"0.5996624",0.38557172,105406,0,135.6273,0.281,0,10,0.778,-4.284,1,0.637,243334,0.48456253,126.74,197.525,4,0,2002
"8460","TRITSVK128F9340FF7",22050,6507,"0.5787072",0.40753293,-1,0,241.57996,0.136,0,7,0.599,-4.807,1,0.599,469763,0.3560643,241.58,153.319,3,0.452,0
"8461","TRITSMV128F427CA6A",22050,5112,"0.52707875",0.31442818,48501,0,318.2232,0.401,0,0,0.704,-14.839,1,0.767,150644,0.3560643,300.983,100.71,4,0.87,0
"8462","TRITSWX128F42917F3",22050,1205,"0.5588176",0.36903986,-1,0,211.69588,0.208,0,1,0.476,-5.834,1,0.705,299043,0.4944697093,211.696,117.738,4,0.021,1988
"8463","TRITSNO128F146A9C8",22050,11670,"0.71857125",0.4639428,32570,0,196.85832,0.194,0,0,0.642,-7.975,1,0.555,29221,0.2396290978,183.351,129.256,1,0.09,1979
"8464","TRITSCH128F933A140",22050,28319,"0.65003985",0.4943862,-1,0,212.11383,0,0,9,0.18,-10.296,0,0.282,370664,0.3560643,203.465,75.162,1,0,0
"8465","TRITTOD128F9344131",22050,14527,"0.5446019",0.39664775,92841,0,281.9914,0.236,0,7,0.33,-4.106,1,0.457,642505,0.3560643,262.014,96.936,4,1,2009
"8466","TRITTPH128F931F52B",22050,276381,"0.4715625",0.3767025,-1,0,514.22,2.119,0,11,0.173,-15.674,0,0.306,357539,0,463.807,70.493,1,0.051,0
"8467","TRITTQI12903CC2B6C",22050,21049,"0.50834125",0.31715867,-1,0,312.00607,0.212,0,6,0.671,-10.124,1,0.642,716142,0.3560643,308.965,127.976,4,0.81,0
"8468","TRITTXE128F933BC9D",22050,475809,"0.52742934",0.4299013,-1,0,223.63383,0.342,0,10,0.464,-5.861,1,0.334,638565,0.6986209979,215.777,168.84,4,0.378,2006
"8469","TRITTGP12903CEA532",22050,27505,"0.65363073",0.44438487,-1,0,207.96036,0.114,0,9,0.907,-7.974,1,0.765,598867,0.534245181,197.875,150.052,4,0.178,0
"8470","TRITTNL128F9312134",22050,85877,"0.44965884",0.24432608,18292,0,231.44444,0.427,0,8,0.522,-20.611,1,0.621,452835,0,225.988,96.697,4,0.032,1996
"8471","TRITTBE128F149BF15",22050,4338,"0.62261045",0.39620328,3344,0,197.90321,0.368,0,1,0,-16.106,1,0.244,56703,0.2782408077,191.855,72.854,3,0.396,0
"8472","TRITTTT12903CFB193",22050,458403,"0.5337338",0.29486328,-1,0,274.72934,0.241,0,0,0.077,-6.323,1,0.361,692617,0,271.267,91.955,4,0.701,0
"8473","TRITTCG128F4272C04",22050,24232,"0.6398833",0.37549448,61860,0,178.59872,0,0,4,0.417,-5.618,0,0.4,157261,0.4944895175,178.599,213.98,4,0.179,2001
"8474","TRITTRC128F933C33E",22050,20302,"0.42836928",0.30251613,9780,0,316.3424,0.194,0,6,0.357,-7.924,0,0.497,510934,0.3560643,308.425,156.462,4,0.205,0
"8475","TRITTNL128F9315097",22050,7536,"0.7325717",0.45798168,34228,0,192.78322,0.334,0,8,0.498,-10.304,1,0.475,352537,0.3560643,181.551,87.719,5,1,0
"8476","TRITTOK12903CA5669",22050,403682,"0.41932026",0.33878124,191164,0,299.78076,0.34,0,9,0.005,-5.316,1,0.133,573754,0,296.223,95.027,4,0.567,0
"8477","TRITTCS128F9300509",22050,11286,"0.54316795",0.43438074,21709,0,212.94975,0.322,0,2,0.488,-21.775,0,0.436,397875,0,198.891,126.917,4,0.373,1993
"8478","TRITTBA128F932EBF5",22050,8537,"0.4910361",0.38014504,-1,0,393.7171,0.073,0,7,0.027,-10.723,1,0.325,506172,0.3231121209,390.101,157.197,4,0.116,2003
"8479","TRITTBW128F4231E1B",22050,5569,"0.5751397",0.44096622,-1,0,332.8779,2.844,0,8,0.665,-7.168,1,0.489,129323,0.3560643,321.782,81.157,4,0.551,0
"8480","TRITTOG128F42651E0",22050,48596,"0.5841329",0.4164862,-1,0,212.34892,0,0,0,0.004,-5.551,1,0.06,206394,0.3560643,194.972,125.359,4,1,2005
"8481","TRITTFV128F427BEA9",22050,11618,"0.51778936",0.3765828,167879,0,327.88852,2.641,0,9,0.568,-3.769,1,0.569,98295,0,327.889,142.131,3,0.657,0
"8482","TRITTSM128E0792B91",22050,94716,"0.7117797",0.48825225,29450,0,301.8967,0,0,1,0.013,-12.498,1,0.421,15676,0.3560643,286.766,98.422,4,0.786,0
"8483","TRITTRR128F4273A4D",22050,133965,"0.5262845",0.4301069,69202,0,348.47302,1.605,0,11,1,-5.504,0,0.937,211475,0.3560643,342.558,128.979,4,0.474,0
"8484","TRITTQS128F9331BD5",22050,91706,"0.57939667",0.34931442,-1,0,578.5596,0.833,0,10,0,-7.859,0,0.168,366584,0.3560643,570.479,127.982,4,0,2006
"8485","TRITTMU128F4263397",22050,54565,"0.49593115",0.33855638,19766,0,395.1016,2.496,0,9,0.144,-19.342,1,0.348,282414,0.345802234,364.518,161.465,5,0.648,1998
"8486","TRITTZW12903D099D7",22050,555518,"0.41567272",0.35824165,-1,0,226.89914,0.235,0,0,0.247,-5.646,1,0.513,743911,0.3409227559,221.112,156.036,3,0.557,0
"8487","TRITTZY128F429FE8E",22050,133073,"0.36772633",0.2709833,17929,0,179.22568,0.583,0,5,0.452,-12.321,1,0.481,174736,0.3560643,172.698,90.82,4,1,0
"8488","TRITTUX128F14525C2",22050,13938,"0.7317632",0.40534794,63163,0,397.3481,2.635,0,8,0.471,-12.757,0,0.594,19935,0.6133229495,370.173,120.043,4,0.34,1998
"8489","TRITTNN128F92F22DE",22050,356883,"0.42133078",0.35111797,-1,0,251.97668,0,0,3,0.591,-6.618,0,0.435,480240,0.3560643,251.977,72.038,1,0.001,0
"8490","TRITTYK12903CEE6EB",22050,318194,"0.5818261",0.4896397,-1,0,253.33505,0.143,0,4,0.184,-7.105,0,0.319,600179,0.3560643,245.911,143.203,4,0,2009
"8491","TRITTTS128F4217817",22050,4126,"0.5961932",0.45239314,10102,0,171.67628,0.258,0,0,0.473,-15.93,1,0.544,227340,0.4359980959,164.049,106.875,4,0,2006
"8492","TRITTQG12903CB5A65",22050,145690,"0.7486893",0.43760657,-1,0,269.63547,0,0,7,0.387,-9.522,1,0.543,711350,0.2150803185,259.396,105.967,4,1,2010
"8493","TRITTIH128F423EDCD",22050,188889,"0.52600074",0.3642161,99744,0,217.23383,0,0,11,0.879,-10.094,1,0.552,243864,0.3560643,189.51,129.976,4,0.581,0
"8494","TRITTPA128F1483B99",22050,18005,"0.34308946",0.12770188,-1,0,143.6469,0.305,0,3,0.562,-11.21,1,0.424,43046,0.3560643,138.014,98.94,1,0,2006
"8495","TRITTOB128F426CA1E",22050,10616,"0.6028308",0.40596756,10010,0,328.12363,3.373,0,10,0.316,-18.676,1,0.403,284698,0.3560643,318.38,127.494,4,0.409,2000
"8496","TRITTLF12903CB6892",22050,32536,"0.43097323",0.30156243,63622,0,177.162,0.362,0,7,0.391,-17.591,0,0.388,800623,0,173.221,83.491,5,0.286,0
"8497","TRITTXV128F426A2C4",22050,49953,"0.7858872",0.6036242,8520,0,285.59628,0,0,7,0.658,-13.122,1,0.698,284108,0.3560643,285.596,80.22,5,0.624,1996
"8498","TRITTAT128F9344686",22050,346744,"0.45568296",0.35564932,-1,0,232.75056,0,0,6,0.634,-6.622,0,0.568,557920,0.3560643,223.782,88.07,4,0.632,1999
"8499","TRITTWE128F4259787",22050,21389,"0.6791186",0.49434468,430,0,336.7179,2.287,0,7,0.994,-3.774,1,0.874,278695,0.3560643,331.099,127.943,4,0.978,2003
"8500","TRITTIS12903CE9F65",22050,183483,"0.4164639",0.3743352,181740,0,214.69995,0.363,0,1,0.658,-10.435,1,0.691,598691,0.2805498495,204.568,96.002,4,0.266,0
"8501","TRITTWC128F9304E13",22050,54700,"0.52963644",0.3530173,15643,0,283.32364,0.229,0,11,0.917,-8.059,1,0.776,489386,0.3560643,274.013,216.106,7,0.931,0
"8502","TRITTGC128F93473EC",22050,298003,"0.48913905",0.34787527,52529,0,71.49669,2.844,0,7,0.792,-13.578,1,0.774,558790,0.3560643,71.497,128.096,4,0,0
"8503","TRITTUP128F933DE4F",22050,2251,"0.7208422",0.43525746,7119,0,132.49261,0.311,0,9,0.1,-13.713,0,0.285,468483,0.2658610492,132.493,123.553,1,0.419,1987
"8504","TRITTQS128F427010D",22050,59262,"0.5438663",0.3932151,13176,0,244.68854,0.467,0,0,0.725,-12.106,1,0.621,286610,0.3560643,231.253,118.328,4,0,0
"8505","TRITTAF12903CAF592",22050,483054,"0.19631205",0,-1,0,348.70813,0.73,0,7,0.017,-14.739,1,0.25,665327,0.3560643,341.206,142.043,4,1,0
"8506","TRWLHLU128F427AD2A",22050,161486,"0.46512273",0.28250438,-1,0,181.21098,0,0,10,0.212,-12.47,0,0.228,214236,0,163.527,200.644,7,1,0
"8507","TRWLHSC128F428E8A2",22050,5732,"0.9349353",0.7870055,1010,0,206.47137,2.676,0,11,0,-6.287,0,0,221766,0.6021943108,195.767,100.548,4,0.931,2008
"8508","TRWLHCM12903CE72A4",22050,578424,"0.50690365",0.41098258,18306,0,285.67465,0.229,0,7,0.594,-7.928,1,0.693,775603,0.6539517309,275.255,140.09,4,0.548,2000
"8509","TRWLHAC128E0789043",22050,382,"0.77508605",0.6051912,705,0,268.45996,0.085,0,2,0.541,-9.632,1,0.534,10609,0.8084066851,259.338,83.501,1,0.272,2005
"8510","TRWLHBQ128F148B0CD",22050,34640,"0.6499288",0.38690665,-1,0,218.25261,0,0,3,0.147,-3.619,1,0.513,46545,0.6509515022,218.253,89.812,4,0.918,2003
"8511","TRWLHDB128F14852A5",22050,5281,"0.5995365",0.39834952,13970,0,168.25424,0.459,0,6,0.97,-10.249,1,0.827,43673,0.2669551863,162.081,101.831,4,0,0
"8512","TRWLHSY128F9324125",22050,339596,"0.4190685",0.33714125,-1,0,214.30812,0,0,11,0.21,-6.409,0,0.371,458410,0.3560643,207.604,149.884,4,0.593,0
"8513","TRWLHWE128F9359350",22050,18222,"0.49912173",0.36533904,19003,0,165.43301,0,0,2,0.484,-8.621,1,0.479,651017,0.3560643,160.612,97.315,4,0.41,0
"8514","TRWLHQE128F1457EC9",22050,66120,"0.41178906",0.32343814,69599,0,215.19627,0.438,0,7,0.555,-10.992,1,0.589,22770,0.4275828862,204.62,150.748,1,0.073,0
"8515","TRWLHSN128F932D680",22050,127905,"0.47348693",0.21936958,12972,0,341.44608,0.48,0,11,0.545,-13.305,1,0.58,549470,0.3560643,323.738,102.79,1,1,0
"8516","TRWLHST128F14684B1",22050,232484,"0.5131143",0.35673454,-1,0,234.762,0.421,0,4,0.425,-18.824,0,0.369,28416,0.3560643,223.126,160.105,4,0.36,1994
"8517","TRWLHIK128F92ECB58",22050,39422,"0.52691644",0.26068008,70212,0,275.17343,0,0,10,0.69,-18.282,0,0.602,332818,0.3560643,275.173,47.592,4,0,1987
"8518","TRWLHFZ128F42761BF",22050,25784,"0.57322097",0.42263952,-1,0,245.44608,0,0,9,0.664,-4.082,1,0.624,212263,0.3560643,245.446,95.992,4,0.712,2007
"8519","TRWLHDK128F4243654",22050,8956,"0.86725897",0.5477641,-1,0,395.9375,0,0,4,0.526,-5.855,0,0.565,192511,0.8214492072,390.014,161.478,4,0.839,2008
"8520","TRWLHKW128F9338CE5",22050,2792,"0.5223436",0.3791986,9583,0,172.38159,0.299,0,5,0.522,-18.173,1,0.51,420469,0.3231121209,168.141,114.056,4,0.66,1996
"8521","TRWLHQM12903CAFEF4",22050,12814,"0.6106507",0.4163548,-1,0,240.71791,0.076,0,0,0.509,-17.235,1,0.564,754801,0.4721211195,225.768,122.027,5,0.729,2008
"8522","TRWLHZV12903CA8E62",22050,2676,"0.74166226",0.46129668,7995,0,155.19302,0,0,3,0.115,-19.208,1,0.531,574992,0.3560643,149.026,76.007,7,1,0
"8523","TRWLHFH128F42466AB",22050,215757,"0.53058666",0.44391385,-1,0,49.24036,0.409,0,9,0.082,-21.057,0,0.428,240229,0.3560643,49.24,119.881,3,0.111,0
"8524","TRWLHUW12903D05E29",22050,150709,"0.6685891",0.42273107,59641,0,236.77342,0,0,1,0.384,-9.404,0,0.544,786861,0.7646344004,233.842,187.994,4,0.608,2009
"8525","TRWLHWT128F1490A3D",22050,5094,"0.5690284",0.45021194,-1,0,236.35545,0.165,0,2,0.546,-4.848,1,0.569,50092,0.2396290978,221.402,92.473,5,1,2006
"8526","TRWLHQV128F426C66C",22050,44281,"0.47222784",0.38157284,-1,0,214.25587,0,0,4,0.341,-10.795,0,0.377,90603,0.3560643,210.75,113.975,1,0.787,1998
"8527","TRWLHAH128E078F071",22050,1362,"0.77814275",0.5477463,-1,0,90.85342,0.205,0,1,0.771,-11.649,1,0.685,14372,0.53922151,87.086,96.043,4,0.51,1997
"8528","TRWLHBC128F426BAF3",22050,32051,"0.66903216",0.51583743,-1,0,317.36118,0.379,0,0,0.175,-5.757,0,0.171,285889,0.3560643,294.992,108.897,4,0.447,2008
"8529","TRWLHFE128F424E591",22050,94189,"0.5845015",0.36728117,110611,0,119.14404,0,0,9,0.341,-5.169,1,0.461,143513,0.3686984458,114.77,96.96,4,0.515,0
"8530","TRWLHLB128F931031B",22050,334090,"0.49963257",0.44032267,-1,0,313.52118,7.784,0,6,0.321,-4.845,1,0.418,451905,0.5096409656,294.835,118.664,4,0.852,2004
"8531","TRWLZJN128F425C582",22050,24702,"0.41229802",0.3887415,61181,0,358.16443,0.438,0,7,0.76,-13.485,0,0.733,149751,0.3839346843,345.159,94.011,1,0.485,0
"8532","TRWLZSE128F934178F",22050,4071,"0.6520923",0.47527623,39251,0,274.65097,0,0,0,0.577,-12.057,1,0.577,512726,0.2372367749,265.88,81.164,4,0.285,1977
"8533","TRWLZEM128F148AE56",22050,1430,"0.74881536",0.50341815,-1,0,178.59872,0.361,0,2,0.511,-8.821,1,0.543,46474,0.3560643,172.577,175.017,4,0.588,2002
"8534","TRWLZUX128F92E4F23",22050,6008,"0.5039485",0.3691419,15329,0,135.44444,0.455,0,0,0.323,-9.866,0,0.464,522217,0.3560643,122.125,91.984,4,0,0
"8535","TRWLZLE12903CBE90B",22050,497210,"0.3446306",0.33486408,166554,0,280.76364,0.252,0,0,0.346,-3.568,1,0.324,714686,0.3560643,277.008,201.886,4,0.426,0
"8536","TRWLZWZ12903CFCB29",22050,150552,"0.35729235",0.35724872,-1,0,175.12444,0.931,0,5,0.27,-35.408,1,0.329,738498,0.3560643,172.936,96.8,4,0.734,0
"8537","TRWLZQB128F4255B88",22050,110683,"0.7107165",0.46540818,4410,0,237.19138,0.438,0,4,0.284,-9.773,0,0.347,262436,0.2468650945,232.072,96.437,4,0.846,0
"8538","TRWLZZI128F145D477",22050,17213,"0.55680764",0.38222948,26912,0,251.71545,0.45,0,5,0.214,-11.413,0,0.38,24648,0.2120454055,240.35,92.364,3,0.307,1998
"8539","TRWLZRR128F930CB63",22050,35767,"0.58907396",0.38492012,75073,0,235.4673,0,0,2,0.158,-6.661,0,0.399,620864,0.4596670837,231.16,154.947,4,0,2005
"8540","TRWLZKK128F147487A",22050,6115,"0.38223925",0.39017454,20004,0,296.41098,0,0,0,0.643,-21.17,1,0.52,34898,0.3560643,286.372,116.636,1,1,0
"8541","TRWLZZU128F92DE24D",22050,253539,"0.5579322",0.48926976,-1,0,163.7873,0,0,10,0.358,-5.941,1,0.221,325321,0.820856701,157.513,119.924,4,1,2007
"8542","TRWLZST12903CE6198",22050,508369,"0.40824562",0.32030663,-1,0,313.051,0,0,2,1,-12.039,1,0.921,684942,0.3560643,306.643,107.332,3,1,0
"8543","TRWLZZA128F422F3CA",22050,7572,"0.5488124",0.42605773,41956,0,153.52118,0,0,8,0.203,-11.924,1,0.304,236199,0.462379946,153.521,86.598,4,0.995,1992
"8544","TRWLZKY128F42A1094",22050,8567,"0.80265486",0.57877284,93324,0,46.0273,0.738,0,8,0.607,-21.558,1,0.723,116946,0.7339235222,46.027,145.886,5,0.332,1993
"8545","TRWLZUQ128F9350602",22050,382402,"0.46459836",0.33936188,148387,0,360.202,3.123,0,7,0.956,-6.835,1,0.808,518130,0,346.598,123.995,4,1,0
"8546","TRWLZOJ128F92F863B",22050,8685,"0.7908324",0.6016854,-1,0,435.51303,18.187,0,0,0.781,-11.337,1,0.683,393956,0.6574941249,429.61,135.101,4,0.978,0
"8547","TRWLZHZ128F931B40B",22050,27,"0.7805206",0.54084754,1036,0,207.35954,0.2,0,10,0.259,-6.843,1,0.43,355923,0.400039657,198.745,96.522,4,0,1970
"8548","TRWLZKA128F92F232B",22050,172940,"0.38176692",0,97462,0,141.9228,0.189,0,3,0.528,-12.38,0,0.547,332843,0,138.014,173.721,1,0,2006
"8549","TRWLZLY128F427C0D7",22050,1429,"0.72409356",0.54187685,167,0,234.84036,0.422,0,0,0.64,-8.361,1,0.635,215669,0.3560643,217.844,116.376,3,1,1977
"8550","TRWLZJQ128F427DD68",22050,192910,"0.4183818",0.32078993,-1,0,182.67383,0.229,0,7,0.888,-14.16,1,0.798,250395,0.3560643,169.732,75.495,4,0.976,0
"8551","TRWLZIQ128F4259A58",22050,12809,"0.68489474",0.5115264,19870,0,188.86485,2.09,0,0,0.732,-6.283,0,0.661,278757,0.5767131014,181.441,140.464,4,0.528,1995
"8552","TRWLZNB128F930933E",22050,315718,"0.385694",0.25479874,-1,0,200.93343,0,0,10,0.781,-20.128,0,0.631,448760,0,187.159,151.644,4,0,0
"8553","TRWLZBU128F9315DC2",22050,35600,"0.47138765",0.3344677,-1,0,130.71628,0.38,0,7,0.504,-10.72,1,0.544,353166,0.3560643,122.938,106.053,3,0.652,0
"8554","TRWLZGU128F932FA35",22050,298524,"0.49930897",0.4429682,211373,0,187.21915,0.229,0,9,0.128,-5.043,0,0.385,634092,0.5917541606,183.972,111.004,4,0.838,2010
"8555","TRWLZXQ12903CB2F98",22050,430686,"0.51066715",0.32928726,-1,0,524.7212,2.125,0,1,0.006,-7.341,1,0.245,579132,0.2150803185,509.788,147.019,4,0.308,0
"8556","TRWLZNU128F930171E",22050,251487,"0.33649328",0,-1,0,260.8061,0.171,0,3,0.054,-19.472,1,0.335,488453,0.3560643,253.608,70.29,5,0.708,0
"8557","TRWLZCF128F146C855",22050,16551,"0.84236896",0.60465515,181013,0,191.86893,0.128,0,7,0.132,-4.02,1,0.354,30216,0.7963984914,183.293,156.064,4,0.562,2005
"8558","TRWLZQY12903CF744B",22050,91042,"0.5401517",0.4095311,-1,0,106.63138,0.99,0,4,0.759,-13.868,1,0.707,602945,0.3560643,98.197,145.623,1,0.023,2007
"8559","TRWLZHX12903CE688D",22050,22337,"0.47040504",0.3401325,143360,0,174.05342,0.131,0,8,0.466,-7.009,1,0.61,685077,0.3560643,171.514,109.234,1,0,1997
"8560","TRWLZDC12903CDD0A0",22050,65818,"0.71951765",0.45397848,52107,0,74.47465,0.386,0,2,0.09,-9.084,1,0.362,681569,0.7521231624,69.399,183.608,4,0.118,1987
"8561","TRWLZYR12903CA5C03",22050,172351,"0.54921687",0.36313447,-1,0,456.95956,0.178,0,1,0.366,-8.822,1,0.199,705469,0.3560643,443.797,126.031,3,0.638,2002
"8562","TRWLZPB128F92F6EF8",22050,921,"0.75866705",0.5603484,2196,0,206.57587,0,0,2,0.177,-6.218,1,0.381,612289,0.4787262885,202.223,139.82,4,0.046,2005
"8563","TRWLZUL128F429B2C6",22050,36601,"0.63854176",0.47743487,99047,0,124.21179,0,0,5,0.445,-4.306,0,0.399,113569,0.7382711303,120.43,169.099,4,0,2001
"8564","TRWLZJP128F4271FA3",22050,54849,"0.6715587",0.51239467,11313,0,207.43791,2.485,0,0,0.836,-7.549,1,0.671,287013,0.3560643,201.543,154.709,4,0.061,1988
"8565","TRWLZGV128F9323E85",22050,402593,"0.36428887",0.3013607,-1,0,758.90894,2.136,0,9,0.639,-10.856,0,0.586,545600,0.4072330149,753.389,141.566,4,0.693,2003
"8566","TRWLZWK12903CC8C34",22050,401854,"0.6178064",0.433947,-1,0,193.5669,0.369,0,1,0.137,-5.596,0,0.356,674405,0.6054022543,185.887,163.514,1,0,1995
"8567","TRWLZQD12903CC9F53",22050,65276,"0.5980875",0.35788363,144161,0,191.7122,0.543,0,4,0.539,-15.1,0,0.565,764455,0.4275828862,185.829,96.857,4,1,0
"8568","TRWLZMH128F92C22A0",22050,21458,"0.81484437",0.56122494,3796,0,97.93261,0,0,0,0.197,-8.102,0,0.28,312183,0.3560643,97.933,214.277,4,0.778,2007
"8569","TRWLZGQ128F92DED8C",22050,11611,"0.6817753",0.50056636,126276,0,166.4518,0.218,0,4,0.44,-7.199,0,0.445,473870,0.6177460012,157.187,104.953,3,1,2008
"8570","TRWLZXK128F145AA13",22050,16728,"0.56067353",0.47876102,-1,0,315.0363,0,0,2,0.716,-17.19,1,0.691,23820,0.3560643,315.036,93.777,4,1,0
"8571","TRWLZNA128F9301C65",22050,173799,"0.49203685",0.3210837,-1,0,184.7375,11.981,0,8,0.041,-8.581,1,0.298,398053,0.3560643,182.137,133.538,4,0.635,0
"8572","TRWLZAP128F9316D45",22050,354738,"0.60986435",0.21564397,156357,0,344.65915,0,0,10,0.156,-15.639,1,0.438,540342,0.3560643,336.033,207.448,1,0,0
"8573","TRWLZEM12903CC5030",22050,3972,"0.77084774",0.45210227,-1,0,275.59137,0,0,9,0.614,-5.468,1,0.56,762485,0.4444017145,265.799,86.364,3,0.969,1999
"8574","TRWLZBN12903D0C614",22050,9995,"0.46723592",0.42258766,-1,0,396.30322,0.589,0,1,0.156,-2.895,1,0.523,789685,0,379.211,136.131,4,0.196,0
"8575","TRWLZNJ128F4243924",22050,29480,"0.8655681",0.6348908,50785,0,227.23872,0.171,0,9,0.706,-8.857,1,0.729,192597,0.4037980723,215.028,98.848,1,0,0
"8576","TRWLZCJ128F1480B5C",22050,29795,"0.62444067",0.42713338,-1,0,244.13995,0.543,0,5,0.051,-7.826,1,0.321,41304,0.6934216391,235.317,138.271,4,0.775,1984
"8577","TRWLZFK128F428EAC7",22050,169294,"0.45033586",0.21514983,-1,0,176.4828,0.177,0,7,0.166,-11.782,1,0.372,222122,0.2120454055,170.556,223.834,1,0,0
"8578","TRWLZXG128F92F6FD5",22050,5845,"0.7986452",0.55241334,-1,0,263.78403,0.153,0,9,0.427,-5.006,1,0.293,612314,0.6615050926,260.702,150.353,4,0,2000
"8579","TRWLZUC128F148AEBD",22050,9253,"0.55309755",0.36035046,21155,0,155.50648,0,0,5,0.562,-12.261,1,0.409,46484,0.3560643,148.492,172.665,4,0.317,2000
"8580","TRWLZZE128F93360CE",22050,41001,"0.7020807",0.5104867,8775,0,290.9775,0.34,0,0,0.198,-12.661,0,0.12,419247,0.6017013884,276.184,86.943,4,0.111,1985
"8581","TRWLZTM128F429EC99",22050,93561,"0.62515765",0.35975724,30570,0,181.34158,0.409,0,7,0.696,-11.449,1,0.362,174467,0.3041695034,173.169,69.504,3,0.351,0
"8582","TRWLZSX128F4233D65",22050,18425,"0.48730382",0.33904117,-1,0,337.162,0.212,0,9,0.403,-15.738,0,0.335,182900,0.5375039042,331.802,91.731,3,1,0
"8583","TRWLZRW128F9329194",22050,228630,"0.41903403",0.29398438,-1,0,469.3677,0.479,0,1,0.018,-9.343,0,0.458,460246,0.3560643,456.26,124.935,4,0.795,0
"8584","TRWLZWZ128F4259DD9",22050,21269,"0.80030674",0.533461,667,0,306.25912,0.072,0,5,0.671,-18.313,0,0.715,278818,0.7000152117,278.239,122.878,3,0.832,1990
"8585","TRWLZZY128EF340950",22050,38770,"0.62319",0.43557754,-1,0,223.4771,0.996,0,1,0.024,-4.145,0,0.593,67442,0.2120454055,215.435,85.914,4,1,2007
"8586","TRWLZHW128F14A8CF2",22050,1527,"0.550669",0.37555203,13287,0,167.05261,0.34,0,7,0.016,-15.848,1,0.473,62272,0.2418262929,156.125,92.518,4,0.325,1971
"8587","TRWLKWQ128F92F93D0",22050,328361,"0.690258",0.5384235,206377,0,197.45914,6.147,0,5,0.367,-11.578,0,0.4,442557,0.6897816686,193.283,123.875,7,0.744,2008
"8588","TRWLKOR12903CCDA4E",22050,177351,"0.547766",0.39719313,-1,0,512.2347,0,0,10,0.644,-4.647,1,0.442,607215,0.3560643,488.188,135.022,4,0.202,2009
"8589","TRWLKQI128F424E3B7",22050,40048,"0.6697465",0.4512371,-1,0,295.54892,0.984,0,0,0.798,-5.713,1,0.84,143465,0.7311054344,289.303,163.228,3,0.636,2007
"8590","TRWLKNK128F4260264",22050,19725,"0.49992087",0.16985786,61143,0,199.41832,0.433,0,9,0.312,-7.938,0,0.344,150949,0.3560643,192.081,219.824,4,0,0
"8591","TRWLKTD12903CEA48F",22050,20791,"0.5046001",0.3686415,56811,0,135.10484,0,0,10,0.52,-9.809,1,0.577,821478,0,135.105,125.066,1,0,0
"8592","TRWLKJF128F14A3853",22050,3633,"0.64423877",0.43853414,468,0,363.12772,0,0,10,0.232,-8.497,1,0.243,59990,0.3560643,363.128,131.134,4,0,2001
"8593","TRWLKHN128F42721A3",22050,37596,"0.72396606",0.45773324,30267,0,338.72934,0,0,8,0.058,-6.689,1,0.207,265900,0.6283613147,326.246,125.981,4,0.365,0
"8594","TRWLKEF128F146C191",22050,20193,"0.60924685",0.38006076,24311,0,186.122,0,0,9,0.758,-14.292,1,0.691,29909,0.430160637,177.824,112.767,4,0.196,1972
"8595","TRWLKSN128F9330349",22050,361837,"0.53477776",0.3430029,67135,0,214.09914,0,0,11,0.78,-9.795,0,0.629,506550,0.4079017172,206.861,149.982,4,0.074,0
"8596","TRWLKSV128F42433BF",22050,105716,"0.63298666",0.47137234,-1,0,242.78159,0,0,11,0.643,-4.38,1,0.591,270198,0.462379946,238.672,130.688,4,0,1998
"8597","TRWLKQA128F42211ED",22050,66710,"0.5093502",0.39480123,55487,0,238.99384,0,0,0,0.724,-8.296,1,0.823,175858,0.4821375851,238.994,97.151,4,0.266,0
"8598","TRWLKEG128F9315012",22050,18395,"0.46519473",0.3622841,-1,0,259.89178,0.136,0,11,0.32,-8.349,0,0.441,495943,0.6282454238,246.224,90.608,1,0.679,2004
"8599","TRWLKEG128F42866D7",22050,165832,"0.5627228",0.31914002,-1,0,206.88934,0,0,7,0.271,-4.936,1,0.49,219165,0.2658610492,197.404,106.866,4,1,2007
